,text,label
5414,"Says crime is on the rise in Austin and a new study showed that it “is the No. 1 city in America in the year-to-year percentage increase in murders, with a percentage increase of more than 64% for the first half of this year.”",1
5415,“Two mail in ballots in PA (were) sent to the same person with their names on both a week and a half apart.”,1
5416,"Says Jacob Blake, shot by police in Kenosha, had a warrant for sexual assault and prior convictions for gun use",1
5417,“Police training in Wisconsin is 21 weeks. A cosmetology license takes 40 weeks.”,1
5418,Sen. Steve Daines “voted to give billions in tax breaks to big drug companies even as they raised prices.”,1
5419,“This USPS employee was caught taking down Trump signs. These people are also responsible for the mail in ballots they are pushing so hard.”,1
5420,"Says Condoleezza Rice said, “If you are taught bitterness and anger, then you will believe you are a victim. You will feel aggrieved and the twin brother of aggrievement is entitlement. So now you think you are owed something and you don’t have to work for it and now you’re on a really bad road to nowhere because there are people who will play to that sense of victimhood, aggrievement and entitlement, and you still won’t have a job.”",1
5421,"""Social Security beneficiaries count on the post office to get their checks.”",1
5422,"“For the past three years, the state senator who represents Speaker Nancy Pelosi’s San Francisco, has led a push to abolish single-family zoning in California.”",1
5423,Says Sara Gideon’s husband’s law firm “took up to $2 million” from the same federal program she “falsely” attacked Susan Collins over.,1
5424,Says Tommy Tuberville “is for privatizing Social Security and cutting Medicare.”,1
5425,“DEVELOPING: Kamala’s sister takes hydroxychloroquine.”,1
5426,"Trump’s plan “would suspend the 7.65% your employer matches. See? You will NOT get that, nor will your wage or salary increase by 7.65%”",1
5427,"“Let me splain how ‘no payroll taxes’ helps you, it doesn’t. It helps employers.”",1
5428,“Killing the payroll tax means killing Social Security.”,1
5429,“3.8% of Wisconsin’s coronavirus funding has been spent.”,1
5430,"“The retail market we participate in is extraordinarily large and competitive. Amazon accounts for less than 1% of the $25 trillion global retail market, and less than 4% of U.S. retail.”",1
5431,"“Right now, we are about 4% behind the (census) response rate where we were in 2010. But for Black and Latino and Native American communities, they’re behind by 10%.”",1
5432,“Local governments are making these (COVID-19) decisions on inaccurate data because the negatives are not being entered … across the state of Wisconsin.”,1
5433,West Virginia is the state with the oldest population.,1
5434,"Social media posts claim the U.S. Postal Service “says you should give mail in ballots at least 14 days roundtrip. So, if you plan to vote by mail, election day isn’t November 3. It’s October 20th.”",1
5435,"“Under the leadership of @WVGovernor Justice, West Virginia now has the highest rate of COVID-19 spread from person to person than any other state.”",1
5436,“TEA is allowing online learning with attendance stipulations but will not fund school districts if they do not open their schools...If schools do not open and are not funded there will be no more teachers or school at all.”,1
5437,“Two stamps needed for mail-in ballots.”,1
5438,Businesses that refuse any legal tender can be fined and sued.,1
5439,“Alexandria Ocasio-Cortez votes with President Trump more than Abigail Spanberger does.”,1
5440,“Cal Cunningham criticized (the Paycheck Protection Program) while his company benefitted.”,1
5441,Lists eight wealthy politicians and public figures who “got millions (or close to it) in PPP loans.”,1
5442,Black Lives Matter demonstrators attack “elderly man wearing oxygen.”,1
5443,The Tony Evers administration is wrong to blame old computer software being used to process unemployment claims; it “has nothing to do with” the backlog.,1
5444,"Lawyer-couple who pointed guns at protesters are Black Lives Matter backers, Democrats and represent a police brutality victim.",1
5445,"NFL player “stood alone"" while his whole team stayed in the locker room during the national anthem, “a real American patriot!”",1
5446,"Says Maine Gov. Janet Mills is “using taxpayer money to buy cars for those on welfare, without a public hearing on the rules. If someone on welfare sells the car for cash without the state’s approval, the rules don’t allow the state to prosecute them for car theft.”",1
5447,“1977: Biden said integrating black students would turn schools into ‘a jungle… a racial jungle.’”,1
5448,Says Gov. Evers “has refused to identify or discipline the staff member who secretly taped” a conversation with GOP leaders.,1
5449,Google and Apple “put a covid tracker on every phone.”,1
5450,“Trump administration just FIRED 54 scientists & cut off 77 grants at Fauci's NIH for not disclosing their ties to Communist China!”,1
5451,"There are state workers who are ""idle"" at home during the coronavirus pandemic.",1
5452,"“Cops in Norway: require 3 years of training, 4 people killed since 2002. Cops in Finland: require 2 years of training, 7 people killed since 2000. Cops in Iceland: require 2 years of training, 1 person killed since ever. Cops in the U.S.: require 21 weeks of training, 8,000+ people killed since 2001.”",1
5453,Says Donald Trump has opposed plans to clean up “Toxic chemicals that cause cancer (that) are in the water …. (and) put Wisconsin at risk.”,1
5454,The World Health Organization “now admits that asymptomatic transmission of COVID-19 is very rare.”,1
5455,"Says police officers in Austin, Texas, have been “authorized to use LIVE ROUNDS, and lethal force” against protesters.",1
5456,Data show that more white people than black people are shot and killed by police.,1
5457,"""The Trump Administration is trying to take food assistance away from Wisconsin families when people are out of work and struggling.""",1
5458,"Says the Republican Party started in Ripon, Wis., “to counter the Democrats’ plans to expand slavery.”",1
5459,"“Cases, numbers and deaths (of COVID-19) are going down all over the Country!”",1
5460,"Says Joni Ernst ""claims she ‘pushed for’ new funding for hospitals and COVID-19 testing after opposing It for weeks.”",1
5461,"The U.S. had 44 CDC staffers “in China to observe what was going on. (President Trump) brought home the vast majority of them, I think left only four in place.”",1
