,source,text,type,category,label,English,text_size,subject,contains_name
883, Adriean Videanu,"„Abuzul în serviciu este o infracţiune de serviciu, nu o infracţiune de corupţie”", DECLARAȚII Justitie,Parțial Fals,2,"""Abuse of office is a crime of service, not a crime of corruption"" ",small,Justitie,yes
884, Victor Ponta,"„Cu o nouă colaborare între Preşedinte, Parlament şi Guvern, se vor reduce ordonanţele de urgenţă – chiar dacă în 2014 au fost cele mai puţine din ultimii 25 de ani.”", DECLARAȚII Politica,Fals,3,"""With a new collaboration between the President, the Parliament and the Government, emergency ordinances will be reduced - even if in 2014 they were the fewest in the last 25 years."" ",small,Politica,yes
886, Victor Ponta, „Medierea între puterile statului este o atribuţie exclusivă a preşedintelui.”, DECLARAȚII Politica,Parțial Fals,2,"""Mediation between state powers is the sole responsibility of the president."" ",small,Politica,no
890, Victor Ponta,„MAE nu are atribuţia de a organiza alegerile”, DECLARAȚII Electoral,Parțial Fals,2,"""MAE does not have the power to organize elections"" ",small,Politica,yes
891, Victor Ponta,"„Au fost 140 de ordonanțe de urgență în 2010 și 130 și ceva în 2011. Noi avem 50, deocamdată”", DECLARAȚII Politica,Parțial Fals,2,"""There were 140 emergency ordinances in 2010 and 130 and some in 2011. We have 50, so far."" ",small,Politica,no
892, Tudor Ciuhodaru,„30% din populația României trăiește sub limita sărăciei”, DECLARAȚII Social,Parțial Adevărat,1,"""30% of Romania's population lives below the poverty line"" ",small,Economie,no
893, Cristian Buican,„Repartiţia fondurilor guvernamentale pe criterii politice dăunează grav democraţiei”, DECLARAȚII Politica,Parțial Adevărat,1,"""The distribution of government funds on political grounds is seriously damaging to democracy"" ",small,Politica,no
895, Victor Ponta,"„N-am mărit niciun preţ la gaze, pur şi simplu se importă mai multe gaze din Rusia”", DECLARAȚII Energie,Adevărat,0,"""We have not increased any price for gas, more gas is simply imported from Russia"" ",small,Economie,yes
896, Remus Pricopie,"„Anul acesta avem 22 miliarde, cel mai mare buget de până acum pe care l-a acordat Guvernul pentru Educație”", DECLARAȚII Educatie,Parțial Fals,2,"""This year we have 22 billion, the largest budget so far granted by the Government for Education"" ",small,Social,yes
897, Cristian Preda,„USD a furat startul lipind afişe cu multe zile înainte de data legală”, DECLARAȚII Electoral,Adevărat,0,"""USD stole start by pasting posters long before legal date"" ",small,Politica,no
898, Traian Băsescu,„Este un abuz formarea comisiei parlamentare pentru anchetarea achiziţiei de teren a familiei mele”, DECLARAȚII Politica,Fals,3,"""It is an abuse to form the parliamentary commission to investigate my family's land acquisition"" ",small,Politica,no
899, Liviu Voinea,"„Acum 3 ani România nu avea acces la piața internațională de capital, acum se împrumută în condiții comparabile cu Turcia, India, mai bine decât Ungaria sau Slovenia”", DECLARAȚII Externe,Adevărat,0,"""3 years ago Romania did not have access to the international capital market, now it borrows on terms comparable to Turkey, India, better than Hungary or Slovenia"" ",small,Externe,no
900, Daniel Constantin, „Autoritățile locale din Teleorman NU au cerut bani europeni prin PNDR pentru lucrări anti-inundații”, DECLARAȚII Politica,Parțial Adevărat,1,"""Local authorities in Teleorman did NOT ask for European money through PNDR for anti-flood works"" ",small,Politica,yes
901, Traian Băsescu,„Oricine poate fi expulzat de pe teritoriul României dacă nu respectă legile şi Constituţia”, DECLARAȚII Politica,Parțial Fals,2,"""Anyone can be expelled from Romania if they do not respect the laws and the Constitution"" ",small,Politica,no
902, Elena Băsescu," „Activitatea în Parlamentul European arată că eu am fost, totuşi, mai activă decât Monica Macovei”", DECLARAȚII Externe,Parțial Adevărat,1,"""The activity in the European Parliament shows that I was, however, more active than Monica Macovei"" ",small,Externe,yes
903, Traian Băsescu,„Ne finanţează 95% Uniunea Europeană”, DECLARAȚII Economie,Parțial Adevărat,1,"""95% funded by the European Union"" ",small,Economie,no
904, Bogdan Oprea,„Sesizarea de neconsituționalitate nu suspendă aplicarea OUG nr. 57/2013”, DECLARAȚII Politica,Parțial Adevărat,1,„The notification of unconstitutionality does not suspend the application of GEO no. 57/2013 ” ,small,Politica,no
905, Marko Bela, „Nu am fost în toate guvernele”, DECLARAȚII Politica,Adevărat,0,"""I have not been in all governments"" ",small,Politica,no
906, Klaus Iohannis," „Intrarea pe o impozitare regresivă, […] plătești cu atât mai puțin impozit cu cât caștigi mai puțin”", DECLARAȚII Finante,Fals,3,"""Entering a regressive tax, […] you pay less tax the less you earn"" ",small,Economie,yes
907, Mihai Răzvan Ungureanu,"„Masterplan-ul rețelei de transporturi din România a fost realizat, publicat și trimis la Bruxelles în vremea Guvernului Ungureanu”", DECLARAȚII Transport,Fals,3,"""The master plan of the Romanian transport network was made, published and sent to Brussels during the Ungureanu Government"" ",small,Economie,yes
908, Victor Ponta,"„Nu a plecat, nu i-am aprobat demisia”", DECLARAȚII Politica,Fals,3,"""He did not leave, I did not approve of his resignation"" ",small,Politica,no
909, Nicușor Constantinescu,„Ce treabă are DNA să verifice activitatea unui Consiliu Județean?”, DECLARAȚII Justitie,Fals,3,"""What is the job of DNA to verify the activity of a County Council?"" ",small,Justitie,yes
910, Adrian Năstase,„Judecătorii care au dat sentinţa în cazul Năstase sunt numiţi de preşedintele Băsescu”, DECLARAȚII Justitie,Fals,3,"""Judges who handed down the sentence in Nastase's case are appointed by President Basescu"" ",small,Justitie,yes
911, Victor Ponta,„Nu avem vreo șansă să atingem numărul de ordonanțe de urgență emise de guvernele anterioare”, DECLARAȚII Politica,Parțial Adevărat,1,"""We have no chance of reaching the number of emergency ordinances issued by previous governments"" ",small,Politica,no
912, Victor Ponta,„Pentru un leu care vine din Vaslui pleacă 4 acolo”, DECLARAȚII Economie,Fals,3,"""For a lion that comes from Vaslui, 4 go there"" ",small,Economie,no
913, Victor Ponta,"„Toate emisiunile din acest an pe care am încercat să le facem, de titluri de stat, împrumuturi, le-am dus spre piața externă”", DECLARAȚII Finante,Fals,3,"""All the shows this year that we tried to do, of government securities, loans, we took them to the foreign market"" ",small,Economie,no
915, Viorel Hrebenciuc,Tot ce facem ca parlamentari este trafic de influență, DECLARAȚII Justitie,Fals,3,All we do as parliamentarians is influence peddling ,small,Justitie,no
