,source,text,type,category,label,English,text_size,subject,contains_name
316, Viorica Dăncilă,"„Atunci când Klaus Iohannis l-a avut contracandidat pe Victor Ponta, acesta s-a ales cu dosare penale. Acum, pentru Dan Barna vedem aceleași lucruri pentru că Klaus Iohannis a crezut că Dan Barna va intra în turul doi. Poate toate acestea erau întâmplătoare, dar văd acum de la portavocea lui Iohannis că și Viorica Dăncilă trebuie să meargă în fața procurorilor, și Viorica Dăncilă trebuie să aibă dosar penal”.", DECLARAȚII Prezidentiale,Fals,3,"""When Klaus Iohannis had Victor Ponta as his opponent, he was charged with criminal cases. Now, for Dan Barna we see the same things because Klaus Iohannis thought that Dan Barna will enter the second round. Maybe all this was accidental, but I see now from Iohannis' spokesperson that Viorica Dăncilă must also go before the prosecutors, and Viorica Dăncilă must have a criminal file ”. ",big,Politica,yes
324, Mircea Diaconu,"„[...]Punerea în funcțiune a unităților 3 și 4 de tip CANDU de la CNE Cernavodă care vor asigura un aport suplimentar de energie (11TWh) și o creștere a puterii instalate cu 1400 MW, mărind astfel capacitatea de producție”", DECLARAȚII Energie,Numai cu sprijin instituțional,1,"""[...] Commissioning of units 3 and 4 of CANDU type from Cernavoda NPP which will ensure an additional energy input (11TWh) and an increase of the installed capacity by 1400 MW, thus increasing the production capacity"" ",big,Economie,yes
330, Mircea Diaconu,"„Problemele de mediu transcend mandatelor guvernamentale și granițelor fizice ale statelor, de rezolvarea lor la nivel global depinzând sănătatea și chiar viitorul omenirii. Din acest motiv, problemele de mediu sunt un domeniu care-l privesc direct pe președintele României. Propun următoarele linii de acțiune:[…]Modernizarea Sistemului automat de Urmărire a Materialelor Lemnoase (SUMAL)”", DECLARAȚII Prezidentiale,În afara mandatului,3,"""Environmental issues transcend government mandates and the physical borders of states, their global solution depending on the health and even the future of humanity. For this reason, environmental issues are an area that directly concerns the President of Romania. I propose the following lines of action: […] Modernization of the Automatic Wood Tracking System (SUMAL) ” ",big,Politica,yes
332, Dan Barna,"„Voi iniția un grup de lucru pentru o nouă lege a sănătății, care va implica toți actorii relevanți ai sistemului: reprezentanți ai pacienților și ai organizațiilor societății civile cu activitate în domeniul sanitar, reprezentanți ai universităților de medicină și ai departamentelor de sănătate publică, experți în economie și politici de sănătate, reprezentanți ai medicilor de familie, ai asistentelor medicale și moașelor, ai managementului din sistemul medical public și privat.""", DECLARAȚII Prezidentiale,Numai cu sprijin instituțional,1,"""I will initiate a working group for a new health law, which will involve all relevant actors in the system: representatives of patients and civil society organizations working in the field of health, representatives of medical universities and public health departments, experts in economics and health policy, representatives of family doctors, nurses and midwives, management in the public and private medical system. "" ",big,Politica,yes
333, Claudiu Nasui,"„Parlamentarii au automat, prin legea salarizării, de 9 ori salariul minim pe economie. La o creștere de 100 de lei a salariului minim, statul va încasa 45 de lei în plus per angajat la salariul minim, angajații pe salariul minim vor primi 55 de lei în plus, dar parlamentarii vor primi 900 de lei în plus pe lună.”", DECLARAȚII Munca,Parțial Adevărat,1,"""The parliamentarians automatically have, through the salary law, 9 times the minimum salary per economy. When the minimum wage is increased by 100 lei, the state will receive an additional 45 lei per employee at the minimum wage, the employees on the minimum wage will receive an additional 55 lei, but the parliamentarians will receive an additional 900 lei per month. ” ",big,Social,no
334, Petre Daea,"""Indiferent dacă e sau nu pesta porcină, exportul se face de producătorii agro alimentari cu un regim sanitar veterinar bine instituit cu norme europene. Toate ţările din UE care au pestă, şi-s foarte multe, comercializează produse din carne de porc.""", DECLARAȚII Agricultura,Trunchiat,2,"""Whether or not it is swine fever, exports are made by agri-food producers with a well-established veterinary health system with European standards. All EU countries that have fish, and there are many, sell pork products."" ",big,Economie,yes
336, Eugen Teodorovici,"„România are una dintre cele mai mari rate de creştere economică din Uniunea Europeană, a şasea cea mai mică rată a datoriei publice în PIB din UE şi cea mai mică rată a şomajului din ultimii 30 de ani.”", DECLARAȚII Economie,Parțial Adevărat,1,"""Romania has one of the highest rates of economic growth in the European Union, the sixth lowest rate of public debt in GDP in the EU and the lowest rate of unemployment in the last 30 years."" ",big,Economie,no
337, Eugen Tomac,"„CCR a spus foarte clar în 2012 că alegerile parlamentare nu pot fi comasate cu alegerile locale, pentru că ar fi induși în eroare cetățenii. Prin urmare, nu cred că alegerile anticipate pot avea loc în România.”", DECLARAȚII Electoral,Adevărat,0,"""CCR said very clearly in 2012 that parliamentary elections cannot be merged with local elections, because they would mislead citizens. Therefore, I do not believe that early elections can take place in Romania. "" ",big,Politica,yes
343, Theodor Paleologu,"„Sunt întregi instituții de învățământ, care nu fac altceva decât să promoveze plagiatul, cum este Academia de Poliție, o adevărată industrie de teze plagiate - 75% din câte am înțeles dintr-un raport al Corpului de Control al Ministerului de Interne.”", DECLARAȚII Prezidentiale,Adevărat,0,"""There are entire educational institutions that do nothing but promote plagiarism, such as the Police Academy, a veritable industry of plagiarism theses - 75% of what I understood from a report by the Control Corps of the Ministry of Interior."" ",big,Politica,yes
344, Silviu Dehelean,"„[...] unde nu se puteau face deloc exproprieri pentru proiecte majore, parlamentarii au trecut procedura în extrema cealaltă. Acum exproprierile se pot face pentru orice proiect pe care primarul sau şeful de judeţ le consideră importante, chiar dacă nu sunt.”", DECLARAȚII Munca,Adevărat,0,"""[...] where no expropriations could be made at all for major projects, the parliamentarians passed the procedure to the other extreme. Now the expropriations can be made for any project that the mayor or the head of the county considers important, even if they are not. ” ",big,Social,yes
345, Codrin Ștefănescu,"„BEC a stabilit, prin tragere la sorți, ordinea candidaților pe buletinul de vot. Și au tot tras ei la sorți până le-a ieșit Klaus pe prima poziție. Ca să fie bine, să nu fie rău. Și să ne intre-n ochi din prima. Simplu.”", DECLARAȚII Munca,Fals,3,"""BEC established, by drawing lots, the order of the candidates on the ballot paper. And they kept drawing until Klaus came out on top. To be good, not to be bad. And to get in our eyes right away. Simple."" ",big,Social,yes
346, Hilde Brandl,"„În prezent, peste 7.000 de violatori, tâlhari și criminali umblă liberi pe străzile din România, iar peste 2.000 dintre aceștia sunt liberi pentru că au fost scoși din pușcărie din cauza Recursului Compensatoriu promovat de guvernele PSD - ALDE.”", DECLARAȚII Justitie,Parțial Adevărat,1,"""Currently, over 7,000 rapists, robbers and criminals roam the streets of Romania, and over 2,000 of them are free because they were released from prison because of the Compensatory Appeal promoted by the PSD - ALDE governments."" ",big,Justitie,yes
355, Cosette Chichirău,"„În luna august, prețul gazelor a ajuns pe Bursa Română de Mărfuri la aproximativ 106 lei / MWh. În aceeași lună, pe Bursa din Viena, gazele erau tranzacționate la doar 56,2 lei / MWh. Cauza acestei diferențe? Vestita ordonanță 114, ordonanța incompetenței, dată de Guvernul Dăncilă.”", DECLARAȚII Energie,Adevărat,0,"""In August, the gas price reached about 106 lei / MWh on the Romanian Commodity Exchange. In the same month, on the Vienna Stock Exchange, the gases were traded at only 56.2 lei / MWh. The cause of this difference? The famous ordinance 114, the incompetence ordinance, given by the Dăncilă Government. ” ",big,Economie,yes
356, Dacian Cioloș,"„[...] dacă Rovana Plumb va fi respinsă, România poate desemna un alt candidat pentru postul de comisar, care va primi tot portofoliul transporturilor. Prin urmare, noul candidat român nu pierde portofoliul dacă cel dinaintea lui nu a fost votat de Parlamentul European.”", DECLARAȚII Transport,Adevărat,0,"""[...] if Rovana Plumb is rejected, Romania can nominate another candidate for the post of commissioner, who will receive the entire transport portfolio. Therefore, the new Romanian candidate will not lose his portfolio if the one before him was not voted by the European Parliament. "" ",big,Economie,yes
359, Gabriela Firea,"Am rămas profund neplăcut surprinsă de faptul că aceeaşi instituţie a Avocatului Poporului, în primul rând nu a catadicsit să citească Legea Poliţiei Locale, să observe, spre exemplu, că Poliţia Locală are printre atribuţii şi rolul de a dirija circulaţia sau de a aplica anumite sancţiuni, cum ar fi contravenţii (...)", DECLARAȚII Justitie,Adevărat,0,"I was deeply unpleasant to be surprised that the same institution of the People's Advocate, in the first place, did not fail to read the Local Police Law, to observe, for example, that the Local Police has among its attributions the role of directing the traffic or applying certain sanctions. , such as contraventions (...) ",big,Justitie,yes
