,Unnamed: 0,source,location,text,detective,category,label
1622,137,Ron Johnson,"stated on May 26, 2019 in a TV interview:","""Just the last three weeks, on average about 23,000 women, children, men are coming over across the border illegally as family units or as unaccompanied children.""","By Mica Soellner • June 18, 2019",true,0
1623,318,Rick Baker,"stated on September 26, 2017 in a comment during a mayoral forum:","While Mayor Rick Kriseman said he would dip into reserves this year because of Hurricane Irma, he ""went into the emergency reserves before Irma ever hit.""","By Allison Graves • September 29, 2017",true,0
1624,999,Marco Rubio,"stated on November 20, 2013 in a speech at the American Enterprise Institute:","""I did not support the sequester.""","By Amy Sherman • November 26, 2013",true,0
1625,1896,Republican Party of Texas,"stated on August 31, 2010 in a tweet:",Says State Rep. Kristi Thibaut was an ACORN lobbyist.,"By Ciara O'Rourke • September 9, 2010",true,0
1626,1384,Charlie Hales,"stated on April 30, 2012 in a debate:","Say that under state law, ""systems development charges can only be spent on capital investment.""","By Janie Har • May 5, 2012",true,0
1627,1350,Marco Rubio,"stated on June 18, 2012 in an interview on Fox News:","""A million people a year come into the U.S. legally. No other country even comes close to that figure.""","By Louis Jacobson • June 20, 2012",true,0
1628,966,Richard August,"stated on January 12, 2014 in a Providence Journal commentary:","Deer baiting, planned for Block Island by DEM, is illegal in Rhode Island.","By C. Eugene Emery Jr. • January 26, 2014",true,0
1629,1307,Tammy Baldwin,"stated on August 15, 2012 in an interview:","Federal law adopted ""under Tommy Thompson's watch"" prohibits the government from negotiating for ""better prices"" on prescription drugs for senior citizens","By Tom Kertscher • September 4, 2012",true,0
1630,1861,Promote Oregon Leadership PAC (Oregon House Republicans),"stated on October 27, 2010 in a campaign mailer:",Says Will Rasmussen falsely claimed he had lived in the West Linn district for about a year.,"By Janie Har • October 29, 2010",true,0
1631,1629,Peggy Lehner,"stated on July 18, 2011 in a radio interview:","""There’s actually 600 abortions done after the 20th week of pregnancy every year in Ohio.""","By Joe Guillen • August 4, 2011",true,0
1632,1152,James Florio,"stated on February 16, 2013 in an interview on Governors' Perspective:","""We have over 300,000,000 weapons, firearms in this country. That’s almost as big as the population.""","By Caryn Shinske • March 7, 2013",true,0
1633,1866,Donna Campbell,"stated on October 19, 2010 in an ad:","Says Lloyd Doggett voted for the health care, stimulus and cap-and-trade bills.","By Ciara O'Rourke • October 26, 2010",true,0
1634,1211,Ginny Burdick,"stated on December 12, 2012 in an email:","""Even hunters are restricted from using large capacity magazines: there is a five cartridge limit for large game hunting, and three for bird hunting.""","By Janie Har • December 28, 2012",true,0
1635,1122,Gabrielle Giffords,"stated on April 17, 2013 in an op-ed in the ""New York Times"":","Polls show that Americans ""overwhelmingly"" support ""expanding background checks.""","By Louis Jacobson • April 18, 2013",true,0
1636,2223,John McCain,"stated on January 5, 2008 in a debate in Manchester, N.H.:","""The fact is it's not amnesty.""","By Adriel Bettelheim • January 15, 2008",true,0
1637,597,Richard Blumenthal,"stated on February 15, 2016 in an appearance on MSNBC's Hardball:","""There's never been a (U.S. Supreme Court) vacancy in the last, I think, 30 years, lasting longer than 237 days.""","By C. Eugene Emery Jr. • February 18, 2016",true,0
1638,648,Slice & Pint brewpub,"stated on September 24, 2015 in the fall menu:",Brewpubs can't sell growlers of their beer to customers.,"By April Hunt • October 23, 2015",true,0
1639,910,Chuck Todd,"stated on June 11, 2014 in comments on MSNBC:","""Cantor's campaign spent more at steakhouses than Brat spent on his entire campaign.""","By Jon Greenberg • June 11, 2014",true,0
1640,1673,David Simpson,"stated on June 5, 2011 in an op-ed:",Says the state budget includes spending on commercials for Fortune 500 companies.,"By Ciara O'Rourke • June 17, 2011",true,0
1641,2026,Kathy Castor,"stated on February 27, 2010 in an interview with the Tampa Tribune:","Says she was the “the only Democrat who voted against the Wall Street bailout.""","By Carol Rosenberg • March 25, 2010",true,0
1642,469,Elaine Phillips,"stated on August 26, 2016 in a post on Facebook:","In the past decade in New York State ""more than 30 current and former state officeholders have been convicted, sanctioned or accused of wrongdoing — more than any other state.""","By Dan Clark • September 19, 2016",true,0
1643,208,Nate McMurray,"stated on October 30, 2018 in a debate:","""Do you know that New York State pays out way more than they ever get back?""","By Jill Terreri Ramos • November 2, 2018",true,0
1644,1432,Barry Hinckley,"stated on March 12, 2012 in a news release:","""More than 27,000 Rhode Island jobs depend on trade with Canada.""","By Edward Fitzpatrick • March 18, 2012",true,0
1645,1159,Eric Cantor,"stated on February 5, 2013 in a speech.:","""Collectively states are spending more on Medicaid than they do on K-12 education.""","By Nancy Madsen • February 19, 2013",true,0
1646,445,Barack Obama,"stated on September 20, 2016 in a speech to the Leader's Summit on Refugees:","""Refugees are subject to more rigorous screening than the average tourist in the U.S.""","By Joseph Cariz • October 13, 2016",true,0
1647,736,Jason Rae,"stated on April 21, 2015 in an interview:","Wisconsin's non-discrimination law ""doesn't protect members of the trans-gender community.""","By Tom Kertscher • May 8, 2015",true,0
1648,1879,Blue Oregon,"stated on September 30, 2010 in a website posting:","Says ""Rep. Jim Weidner proposed a bill taking away health care for 80,000 of Oregon's children.""","By Ian K. Kullgren • October 8, 2010",true,0
1649,371,Chris Collins,"stated on March 16, 2017 in a CNN town hall:","In New York state, ""you cannot charge an older person even one dollar more than a younger person"" for health insurance.","By Dan Clark • March 31, 2017",true,0
1650,336,Stacey Evans,"stated on June 12, 2017 in a campaign video:","""I helped win one of the biggest private lawsuits against Medicare fraud in history. The government declined to pursue the case, so my firm did, and we recovered $324 million for taxpayers.""","By Manuela Tobias • July 14, 2017",true,0
1651,2118,Barack Obama,"stated on June 9, 2009 in a statement at the White House:","""In the first round of repayments""  from financial institutions that received TARP money, ""the government has actually turned a profit.""","By Robert Farley • June 10, 2009",true,0
1652,1558,Rick Perry,"stated on October 30, 2011 in an interview:",Says Mitt Romney has flip-flopped on abortion rights.,"By Meghan Ashford-Grooms • November 5, 2011",true,0
1653,1340,Becky Moeller,"stated on June 28, 2012 in a statement reacting to the Supreme Court decision upholding the law.:","Says the federal health care law upheld by the Supreme Court ""has improved or saved the lives of more than 4,000 Texans"" otherwise prevented from obtaining health coverage due to pre-existing conditions.","By W. Gardner Selby • June 29, 2012",true,0
1654,2225,Mike Huckabee,"stated on January 10, 2008 in a debate in Myrtle Beach, S.C.:","""(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California.""","By Robert Farley • January 11, 2008",true,0
1655,686,Chris Riley,"stated on July 17, 2015 in an Atlanta Journal-Constitution blog post:","Since Volvo spurned Georgia for South Carolina in early May, some 3,455 jobs promising more than $800 million in investments have come to the Peach State.","By April Hunt • July 31, 2015",true,0
1656,237,West Virginia Republican Party,"stated on August 8, 2018 in a tweet:","""The American economy is continuing its longest monthly streak of job growth in history, with 3.9 million jobs added since President Trump was elected.""","By Warren Sterling • August 23, 2018",true,0
1657,1208,Jack Kingston,"stated on December 18, 2012:","""Connecticut has the fifth toughest gun control laws in the country, including an assault weapons ban that bans 35 different weapons.""","By Willoughby Mariano • January 2, 2013",true,0
1658,1438,Hank Johnson,"stated on February 24, 2012 in an op-ed in the Huffington Post:","""In the last two years, super PACs raised more than $180 million -- with roughly half of it coming from fewer than 200 super-rich people and roughly 20 percent from corporations.""","By Willoughby Mariano • March 13, 2012",true,0
1659,2145,Sarah Palin,"stated on September 3, 2008 in a speech in St. Paul, Minn.:","""That luxury jet was over the top. I put it on eBay.""","By Angie Drobnic Holan • September 4, 2008",true,0
1660,1167,Jeff Merkley,"stated on February 7, 2013 in a press call :","Says, ""Since 1994 when VAWA was first passed, incidents of domestic violence have dropped more than 50 percent.""","By Charles Pope • February 11, 2013",true,0
1661,658,Butch Conway,"stated on September 16, 2015 in press conference:",The racial and ethnic makeup of the Gwinnett County Sheriff’s Office mirrors the community it serves.,"By Nancy Badertscher • September 29, 2015",true,0
1662,759,Rich Golick,"stated on March 3, 2015 in an Atlanta Journal-Constitution story:",Uber and other ride-share firms are not required to carry auto insurance under Georgia law.,"By April Hunt • March 20, 2015",true,0
1663,1162,Sacramento Bee Editorial Board,"stated on February 6, 2013 in an editorial:",Says Texas is last in workers' compensation coverage.,"By Sue Owen • February 14, 2013",true,0
1664,2165,Barack Obama,"stated on May 21, 2008 in a speech in Tampa, Fla.:","When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' ""","By Robert Farley • May 23, 2008",true,0
1665,737,Bill Clinton,"stated on May 5, 2015 in an interview with NBC News:","""When we moved into the White House, we had the lowest net worth of any family since Harry Truman.""","By Katie Sanders • May 7, 2015",true,0
1666,1725,Robin Wright,"stated on March 20, 2011 in an interview on ABC's ""This Week with Christiane Amanpour"":",The coalition of Arab states against Libya’s Moammar Gadhafi is the biggest coalition against a fellow Arab leader since the Persian Gulf War in 1990-1991.,"By Louis Jacobson • March 22, 2011",true,0
1667,788,GSU Alumni Association,"stated on January 13, 2015 in mass email:","The merger of Georgia State University and Georgia Perimeter College will make GSU one of the largest universities in the nation, with more than 54,000 students.","By Nancy Badertscher • January 23, 2015",true,0
